id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,is_new_manager,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_turnover_intention,propensity_score,retention_3month,retention_6month,retention_9month,retention_12month,manager_efficacy_index,workload_index_mgr,turnover_intention_index_mgr
939,415,0,North America,Manufacturing,Medical Affairs,Meets,Male,41,6,1,6,18,0.0,4.4,3.0,0.0348,1,1,1,1,3.0,3.7,4.4
940,482,0,North America,Manufacturing,Medical Affairs,Meets,Female,37,11,0,12,30,3.5,4.6,2.6,0.0348,1,1,0,0,3.5,4.9,3.8
941,616,1,Europe,Digital,Sales,Meets,Male,41,10,1,11,21,0.0,3.6,3.3,0.0853,1,1,1,1,4.5,3.1,3.1
942,87,0,Middle East & Africa,R&D,Legal & Compliance,Far Exceeds,Female,29,27,0,9,17,2.1,4.6,2.1,0.2644,0,0,0,0,3.3,3.6,3.7
943,407,0,Asia Pacific,Manufacturing,Communications,Below,Male,45,15,0,7,11,3.4,4.4,2.8,0.0,1,1,0,0,2.5,4.5,1.7
944,543,0,Asia Pacific,Digital,Sales,Meets,Female,38,11,1,7,17,0.0,3.1,2.9,0.0853,1,1,1,1,3.1,3.4,2.8
945,1041,0,Asia Pacific,Finance,Legal & Compliance,Below,Female,32,11,0,11,19,4.8,1.8,3.1,0.0,1,1,1,1,3.9,3.4,2.2
946,996,0,Asia Pacific,Finance,Legal & Compliance,Far Below,Female,41,17,0,12,22,3.8,2.3,2.8,0.0,1,1,1,1,4.9,3.1,2.9
947,148,0,Europe,R&D,Legal & Compliance,Exceeds,Female,39,13,0,6,12,2.4,1.8,1.6,0.1648,1,1,1,0,3.4,2.2,1.5
948,602,0,Latin America,Digital,Legal & Compliance,Exceeds,Female,31,17,0,5,11,3.7,3.9,3.2,0.1452,1,1,1,1,2.1,5.0,4.4
949,998,0,Middle East & Africa,Finance,Pharmacovigilance,Meets,Female,37,5,1,6,31,0.0,2.5,3.4,0.0331,1,1,1,1,3.0,1.8,3.5
950,44,0,North America,R&D,Quality Assurance,Exceeds,Female,35,4,0,5,21,3.6,2.7,2.8,0.1648,1,1,1,1,3.8,3.4,3.9
951,711,0,Latin America,HR,Pharmacovigilance,Exceeds,Female,30,6,0,10,18,1.9,3.6,2.4,0.0677,1,1,1,1,2.4,3.4,2.1
952,107,0,Asia Pacific,R&D,Finance & Accounting,Meets,Male,35,19,1,8,15,0.0,3.5,4.0,0.0977,1,1,1,0,2.7,2.5,4.6
953,317,0,Latin America,Commercial,Legal & Compliance,Exceeds,Female,32,25,0,9,24,2.4,2.6,3.2,0.0743,1,1,1,1,3.3,3.6,4.7
954,742,0,Middle East & Africa,HR,Data Science,Meets,Male,31,5,1,6,9,0.0,3.6,3.1,0.0383,1,1,1,1,2.8,4.0,2.6
955,535,0,North America,Digital,Legal & Compliance,Meets,Female,41,6,0,10,25,3.3,4.7,2.9,0.0853,1,1,1,1,2.9,4.9,3.8
956,740,0,North America,HR,Data Science,Meets,Male,40,29,0,5,19,2.5,4.1,2.3,0.0383,1,1,1,1,2.8,4.2,1.7
957,879,0,Middle East & Africa,HR,Clinical Operations,Below,Male,36,9,1,9,10,0.0,3.0,3.4,0.0,1,1,1,1,3.1,3.2,2.9
958,542,0,Middle East & Africa,Digital,Legal & Compliance,Exceeds,Male,28,27,0,8,10,3.5,3.9,2.3,0.1452,1,1,1,1,2.8,5.0,3.3
959,549,0,Asia Pacific,Digital,Market Access,Below,Male,38,3,0,9,11,3.7,1.8,3.3,0.0,1,1,1,1,4.5,1.5,1.9
960,895,0,North America,Finance,Finance & Accounting,Exceeds,Male,43,14,1,7,8,0.0,2.9,1.5,0.0588,1,1,1,1,2.6,3.7,2.0
961,208,0,Latin America,Commercial,Marketing,Meets,Female,45,13,0,7,12,3.5,2.9,3.5,0.0422,1,1,1,1,5.0,3.6,4.5
962,638,0,Europe,Digital,Medical Affairs,Meets,Female,44,20,1,10,16,0.0,3.6,2.9,0.0853,0,0,0,0,3.7,4.6,3.1
963,456,0,Europe,Manufacturing,Human Resources,Below,Male,31,18,0,11,19,2.7,1.6,3.0,0.0,1,1,1,1,1.7,3.2,3.2
964,373,0,Middle East & Africa,Manufacturing,Communications,Exceeds,Male,33,6,0,5,8,4.4,3.7,4.1,0.0616,1,1,1,1,4.4,3.9,3.5
965,202,0,Asia Pacific,Commercial,Communications,Below,Female,37,7,0,7,14,4.4,1.3,2.6,0.0,1,1,1,1,2.9,2.7,2.6
966,52,0,Europe,R&D,Legal & Compliance,Meets,Male,38,14,0,8,20,3.5,5.0,2.8,0.0977,1,1,1,1,4.2,4.7,2.3
967,143,1,North America,R&D,Quality Assurance,Meets,Female,38,9,0,11,15,2.8,1.6,2.5,0.0977,1,1,1,1,3.5,4.0,1.0
968,501,0,Middle East & Africa,Manufacturing,Regulatory Affairs,Meets,Male,45,18,0,9,22,3.4,2.8,3.8,0.0348,1,1,1,1,4.0,2.2,4.5
969,649,0,Latin America,Digital,Human Resources,Far Exceeds,Female,39,8,1,12,20,0.0,5.0,1.9,0.2363,0,0,0,0,2.1,3.1,3.9
970,178,0,Middle East & Africa,Commercial,Regulatory Affairs,Below,Male,45,3,0,5,14,4.6,4.0,2.5,0.0,1,1,1,1,2.9,3.1,2.4
971,96,0,Latin America,R&D,Supply Chain,Meets,Male,33,10,1,11,17,0.0,4.7,3.4,0.0977,1,1,1,1,2.9,3.1,3.8
972,22,1,Middle East & Africa,R&D,Finance & Accounting,Meets,Female,36,19,0,12,39,4.6,3.3,4.0,0.0977,1,1,1,1,5.0,3.9,4.2
973,748,0,Middle East & Africa,HR,Communications,Meets,Male,35,11,0,10,17,2.6,4.6,3.3,0.0383,1,1,1,1,1.9,4.7,3.2
974,391,0,Middle East & Africa,Manufacturing,Sales,Below,Non-Binary/Other,38,9,1,12,14,0.0,4.1,2.3,0.0,1,1,1,1,3.5,2.8,2.6
975,668,0,Latin America,Digital,Finance & Accounting,Meets,Female,30,13,0,5,10,4.4,4.0,2.5,0.0853,1,1,1,1,3.6,2.6,1.0
976,313,0,Latin America,Commercial,Clinical Operations,Exceeds,Female,50,20,0,9,20,2.1,2.6,2.6,0.0743,1,1,1,1,4.2,2.5,3.2
977,75,0,Middle East & Africa,R&D,Supply Chain,Below,Non-Binary/Other,39,4,0,11,33,3.5,3.4,3.2,0.0,1,1,1,1,3.9,2.2,3.3
978,757,0,Europe,HR,Supply Chain,Below,Male,31,6,0,5,24,2.9,2.8,1.8,0.0,0,0,0,0,1.6,2.3,2.7
979,416,1,Asia Pacific,Manufacturing,Market Access,Far Exceeds,Female,31,10,0,12,28,1.5,3.4,2.4,0.1069,1,1,1,1,3.3,4.5,4.2
980,381,0,Asia Pacific,Manufacturing,Marketing,Far Below,Male,38,4,0,6,20,3.8,1.5,2.5,0.0,1,1,1,1,3.0,2.2,2.9
981,189,0,Asia Pacific,Commercial,Medical Affairs,Meets,Female,42,7,0,12,16,3.5,3.9,4.0,0.0422,1,1,1,1,4.0,4.6,3.8
982,126,0,Latin America,R&D,IT & Digital,Meets,Female,44,12,0,7,13,3.4,4.0,3.6,0.0977,0,0,0,0,4.8,3.0,3.1
983,258,0,Latin America,Commercial,Finance & Accounting,Meets,Male,38,10,0,6,16,2.3,3.3,2.2,0.0422,1,1,1,1,3.1,2.0,2.3
984,206,0,Europe,Commercial,Quality Assurance,Meets,Male,42,8,0,6,16,4.3,3.3,3.2,0.0422,1,1,1,1,3.1,3.6,2.6
985,952,0,Asia Pacific,Finance,IT & Digital,Exceeds,Female,40,18,0,11,21,3.6,3.4,3.4,0.0588,1,1,1,1,1.9,2.7,2.4
986,780,0,Asia Pacific,HR,Human Resources,Meets,Female,37,4,0,5,23,3.7,3.1,1.0,0.0383,1,1,1,1,3.5,3.5,1.2
987,414,0,Middle East & Africa,Manufacturing,Regulatory Affairs,Meets,Female,36,23,1,9,17,0.0,4.4,2.1,0.0348,1,1,1,1,4.4,4.6,1.7
988,884,0,Latin America,Finance,Regulatory Affairs,Meets,Female,38,10,0,6,10,3.8,3.0,5.0,0.0331,1,1,1,1,4.0,4.6,3.3
989,526,0,Asia Pacific,Digital,Regulatory Affairs,Meets,Male,37,9,0,9,17,2.8,4.1,3.4,0.0853,1,1,1,1,3.1,3.8,2.7
990,446,0,Europe,Manufacturing,Data Science,Far Below,Female,38,5,1,9,15,0.0,3.3,4.3,0.0,0,0,0,0,2.1,5.0,3.5
991,398,0,Europe,Manufacturing,Marketing,Meets,Female,41,3,1,12,15,0.0,3.0,3.1,0.0348,1,0,0,0,2.2,3.8,2.4
992,714,0,Asia Pacific,HR,Clinical Operations,Meets,Male,48,10,0,6,25,3.4,5.0,2.9,0.0383,1,0,0,0,3.3,4.2,2.9
993,663,0,Latin America,Digital,Human Resources,Meets,Male,32,13,0,8,12,3.8,2.2,2.2,0.0853,1,1,1,1,3.7,3.5,3.8
994,172,0,Europe,R&D,Regulatory Affairs,Exceeds,Female,39,17,0,5,15,2.4,2.4,4.6,0.1648,1,1,1,1,3.5,1.3,3.2
995,547,0,Middle East & Africa,Digital,Market Access,Meets,Female,40,11,1,11,26,0.0,3.3,3.2,0.0853,1,1,1,1,2.2,3.2,3.3
996,68,0,Europe,R&D,Communications,Far Exceeds,Male,36,24,0,9,11,3.0,1.8,3.3,0.2644,1,1,1,1,3.5,1.5,1.9
997,618,0,North America,Digital,Regulatory Affairs,Meets,Non-Binary/Other,44,9,0,10,18,1.9,1.8,4.3,0.0853,1,1,1,1,3.3,3.5,3.3
998,243,0,North America,Commercial,Legal & Compliance,Exceeds,Female,35,5,0,6,18,3.0,4.0,2.3,0.0743,0,0,0,0,3.7,4.0,2.4
999,574,0,Latin America,Digital,IT & Digital,Meets,Non-Binary/Other,42,15,0,5,8,1.9,4.2,2.6,0.0853,1,1,1,1,1.0,2.8,2.4
1000,950,0,Asia Pacific,Finance,Clinical Operations,Far Exceeds,Male,46,2,1,8,25,0.0,2.5,3.7,0.1022,1,1,1,1,2.8,1.2,3.6
1001,941,0,Latin America,Finance,Data Science,Exceeds,Female,40,24,0,10,24,3.2,2.0,2.2,0.0588,0,0,0,0,2.8,3.1,3.7
1002,839,0,Latin America,HR,Market Access,Far Exceeds,Male,37,11,0,12,20,3.2,3.3,1.4,0.1168,1,1,1,1,3.7,2.0,1.5
1003,33,0,Latin America,R&D,Supply Chain,Far Exceeds,Female,41,22,0,10,13,3.8,2.9,3.3,0.2644,0,0,0,0,3.4,3.2,2.5
1004,398,0,Latin America,Manufacturing,Communications,Far Below,Male,36,6,0,7,17,4.3,1.9,3.3,0.0,1,1,1,1,3.7,4.3,3.7
1005,723,0,Middle East & Africa,HR,Finance & Accounting,Meets,Female,34,10,1,12,24,0.0,3.9,2.1,0.0383,1,1,1,1,1.8,4.1,1.9
1006,896,0,Middle East & Africa,Finance,Clinical Operations,Meets,Male,40,4,0,9,20,3.5,2.8,2.8,0.0331,1,1,1,1,4.3,2.0,1.7
1007,1037,0,Europe,Finance,Supply Chain,Meets,Female,42,9,1,5,9,0.0,3.6,2.8,0.0331,1,1,1,1,4.2,3.3,3.5
1008,84,0,North America,R&D,Sales,Far Exceeds,Female,39,7,0,10,13,2.1,2.9,2.4,0.2644,1,1,1,1,1.9,3.5,1.3
1009,914,0,Latin America,Finance,Pharmacovigilance,Far Below,Male,41,3,0,12,26,4.1,3.0,2.9,0.0,1,1,1,1,3.1,3.1,1.8
1010,885,0,Europe,Finance,Regulatory Affairs,Meets,Male,52,10,0,10,12,2.5,1.6,4.3,0.0331,1,1,1,0,2.4,2.9,4.4
1011,147,0,North America,R&D,Clinical Operations,Meets,Male,45,9,0,6,22,2.7,5.0,2.7,0.0977,1,1,1,1,2.9,4.2,2.1
1012,1027,0,Asia Pacific,Finance,Pharmacovigilance,Meets,Female,35,29,0,7,13,3.0,3.3,5.0,0.0331,1,1,1,1,4.6,3.2,2.6
1013,394,0,Middle East & Africa,Manufacturing,Quality Assurance,Meets,Male,39,8,0,8,18,2.4,3.2,2.8,0.0348,1,1,1,1,3.2,2.1,2.5
1014,299,0,North America,Commercial,Market Access,Below,Male,40,19,1,11,27,0.0,3.4,2.0,0.0,1,1,1,1,2.8,3.3,3.6
1015,787,0,Asia Pacific,HR,Marketing,Below,Male,33,10,0,12,41,3.7,1.4,4.8,0.0,1,1,1,1,3.5,2.7,5.0
1016,425,1,North America,Manufacturing,Communications,Meets,Female,42,1,1,8,17,0.0,3.2,1.8,0.0348,1,1,1,1,3.2,2.4,3.9
1017,506,0,Middle East & Africa,Manufacturing,Sales,Meets,Male,33,25,0,7,23,4.1,1.7,1.0,0.0348,0,0,0,0,4.6,3.1,3.6
1018,222,0,Middle East & Africa,Commercial,Quality Assurance,Far Below,Male,42,22,0,10,12,2.5,2.7,3.5,0.0,1,1,1,1,3.3,2.6,3.1
1019,741,0,Europe,HR,Quality Assurance,Far Exceeds,Female,50,16,0,8,15,4.0,2.7,5.0,0.1168,1,1,1,1,3.1,3.6,4.6
1020,483,0,Latin America,Manufacturing,Legal & Compliance,Meets,Female,37,11,1,12,14,0.0,3.6,2.3,0.0348,1,1,1,1,3.8,3.6,2.7
1021,891,0,North America,Finance,Sales,Meets,Female,41,10,0,11,13,2.4,2.9,2.8,0.0331,1,1,1,1,2.5,2.1,3.2
1022,313,0,North America,Commercial,IT & Digital,Meets,Male,40,7,0,12,18,2.5,2.0,1.9,0.0422,1,1,1,1,2.8,3.4,2.0
1023,799,0,Asia Pacific,HR,Supply Chain,Meets,Male,32,10,1,5,50,0.0,4.5,2.6,0.0383,1,1,1,1,3.5,3.1,3.6
1024,613,0,Middle East & Africa,Digital,Finance & Accounting,Meets,Female,34,4,0,8,11,4.2,2.0,1.9,0.0853,1,1,1,1,3.9,2.8,2.2
1025,89,0,North America,R&D,Finance & Accounting,Meets,Female,40,9,0,6,11,3.3,3.6,3.6,0.0977,1,1,1,1,3.3,4.5,4.0
1026,940,0,Middle East & Africa,Finance,Clinical Operations,Meets,Female,39,8,1,10,15,0.0,3.7,4.0,0.0331,1,1,1,1,4.2,3.4,3.0
1027,332,0,North America,Commercial,Medical Affairs,Below,Male,37,8,0,8,25,4.3,3.3,1.4,0.0,1,1,1,0,4.4,3.1,3.6
1028,68,0,Europe,R&D,Regulatory Affairs,Exceeds,Female,44,19,0,7,17,2.6,3.2,4.0,0.1648,1,1,1,1,2.5,2.8,2.1
1029,531,0,Latin America,Digital,Market Access,Meets,Female,41,2,0,12,16,4.4,3.7,1.8,0.0853,1,1,1,1,3.6,1.9,3.0
1030,446,0,North America,Manufacturing,Data Science,Meets,Female,51,15,0,10,24,3.9,2.8,3.1,0.0348,1,1,1,1,2.5,2.1,3.2
1031,453,0,Middle East & Africa,Manufacturing,IT & Digital,Far Exceeds,Female,32,8,0,11,15,2.6,4.0,3.6,0.1069,1,1,1,1,4.0,3.6,4.5
1032,822,0,Europe,HR,Clinical Operations,Meets,Male,36,17,0,9,16,2.8,2.8,2.5,0.0383,1,1,1,1,2.7,2.6,2.9
1033,332,0,North America,Commercial,Human Resources,Meets,Female,47,6,1,6,13,0.0,3.8,1.5,0.0422,1,1,0,0,4.9,4.2,1.0
1034,348,0,Asia Pacific,Commercial,Human Resources,Meets,Female,48,20,1,6,17,0.0,3.6,1.8,0.0422,0,0,0,0,4.4,2.9,1.3
1035,829,0,Latin America,HR,Regulatory Affairs,Below,Female,33,28,0,9,27,3.1,3.3,3.6,0.0,1,1,1,1,4.7,2.6,3.3
1036,34,1,North America,R&D,Finance & Accounting,Far Exceeds,Female,36,17,0,5,12,5.0,1.5,3.8,0.2644,1,1,1,1,5.0,3.1,3.7
1037,438,0,Europe,Manufacturing,Clinical Operations,Meets,Female,37,19,0,7,13,4.6,3.6,1.1,0.0348,1,1,0,0,5.0,3.5,1.0
1038,448,1,Asia Pacific,Manufacturing,Quality Assurance,Meets,Female,46,21,0,5,9,3.9,2.5,4.2,0.0348,1,0,0,0,4.7,2.6,4.1
1039,248,1,Europe,Commercial,Medical Affairs,Exceeds,Female,37,14,0,7,9,3.8,3.4,2.0,0.0743,1,1,1,1,4.0,1.5,3.4
1040,226,0,Europe,Commercial,Data Science,Meets,Male,37,13,0,10,17,3.8,3.8,2.2,0.0422,1,1,1,1,4.4,3.1,2.9
1041,829,0,Asia Pacific,HR,Clinical Operations,Meets,Female,36,8,1,12,15,0.0,2.8,3.2,0.0383,1,1,1,1,3.1,3.7,4.2
1042,607,0,Europe,Digital,Regulatory Affairs,Exceeds,Female,39,7,1,6,10,0.0,1.6,1.0,0.1452,1,1,1,1,3.6,1.8,1.8
1043,35,0,Asia Pacific,R&D,Data Science,Meets,Male,40,3,0,11,16,3.3,3.5,3.0,0.0977,1,1,1,1,2.7,3.8,2.7
1044,883,0,North America,Finance,Data Science,Below,Male,49,3,0,9,13,3.0,2.6,2.6,0.0,1,1,1,1,4.8,3.8,2.3
1045,534,0,Asia Pacific,Digital,Marketing,Below,Male,47,15,0,7,12,3.9,4.4,3.3,0.0,1,1,1,1,3.8,2.5,3.9
1046,570,0,Asia Pacific,Digital,Market Access,Exceeds,Male,32,14,1,11,12,0.0,1.7,2.6,0.1452,1,1,1,1,3.5,2.4,2.4
1047,225,0,Latin America,Commercial,Quality Assurance,Meets,Female,37,12,0,5,18,3.8,3.5,3.8,0.0422,1,1,1,1,3.4,3.0,4.6
1048,354,1,Asia Pacific,Commercial,Marketing,Meets,Male,38,14,0,5,17,3.1,3.0,1.9,0.0422,1,1,1,1,3.9,2.6,1.0
1049,218,1,Asia Pacific,Commercial,Regulatory Affairs,Meets,Female,35,17,0,8,10,4.4,3.0,3.3,0.0422,1,1,1,1,4.2,2.9,3.2
1050,543,0,North America,Digital,Regulatory Affairs,Meets,Male,44,12,0,8,26,3.5,4.0,2.4,0.0853,0,0,0,0,3.0,4.9,1.9
1051,54,0,Latin America,R&D,Legal & Compliance,Meets,Male,46,6,0,11,17,3.1,3.4,1.0,0.0977,1,1,1,1,2.9,2.3,1.5
1052,205,0,Middle East & Africa,Commercial,Supply Chain,Far Exceeds,Female,35,6,1,8,10,0.0,3.1,2.0,0.1275,0,0,0,0,2.8,2.7,3.7
1053,478,1,North America,Manufacturing,Clinical Operations,Meets,Female,38,5,0,9,13,4.0,2.7,2.8,0.0348,1,1,1,1,3.7,4.0,4.6
1054,55,0,North America,R&D,Clinical Operations,Meets,Male,43,8,0,6,14,3.4,3.1,2.6,0.0977,1,1,1,1,2.8,2.6,3.7
1055,364,0,Middle East & Africa,Manufacturing,Supply Chain,Meets,Non-Binary/Other,44,15,0,12,31,2.0,1.4,2.1,0.0348,1,1,1,1,3.8,2.6,2.4
1056,46,1,Asia Pacific,R&D,Pharmacovigilance,Meets,Female,35,30,0,8,20,4.1,2.8,1.9,0.0977,1,0,0,0,4.9,3.1,2.0
1057,233,0,Europe,Commercial,Sales,Exceeds,Male,41,4,0,10,18,2.0,2.6,2.7,0.0743,1,1,1,1,3.2,4.9,2.9
1058,885,0,Latin America,Finance,Human Resources,Meets,Female,34,8,0,7,31,2.2,3.1,4.2,0.0331,1,1,1,1,4.2,4.8,4.0
1059,740,0,Europe,HR,Clinical Operations,Meets,Male,44,14,0,12,17,3.4,3.2,2.6,0.0383,1,1,1,1,4.5,3.9,1.4
1060,353,0,Middle East & Africa,Commercial,Sales,Far Exceeds,Female,34,13,0,11,21,3.0,3.0,1.5,0.1275,1,1,1,1,4.0,3.3,1.6
1061,606,0,North America,Digital,Human Resources,Meets,Female,39,6,1,12,23,0.0,3.3,5.0,0.0853,1,1,1,1,2.4,3.1,5.0
1062,898,0,North America,Finance,Clinical Operations,Meets,Male,35,5,1,10,15,0.0,2.8,1.0,0.0331,1,1,1,1,5.0,1.6,1.6
1063,634,0,Latin America,Digital,Market Access,Below,Female,32,8,0,7,12,3.7,1.1,4.5,0.0,1,1,1,1,3.7,3.3,4.2
1064,131,0,North America,R&D,Communications,Far Exceeds,Male,35,27,0,10,18,2.7,1.0,2.9,0.2644,0,0,0,0,4.1,2.5,1.7
1065,556,0,North America,Digital,IT & Digital,Meets,Female,36,16,0,9,15,4.1,2.9,2.4,0.0853,1,1,1,1,4.6,4.6,2.0
1066,906,0,Latin America,Finance,Pharmacovigilance,Meets,Male,45,5,1,6,30,0.0,1.5,2.3,0.0331,1,1,1,1,3.1,4.3,2.9
1067,1032,0,Latin America,Finance,Medical Affairs,Exceeds,Female,35,5,1,6,9,0.0,5.0,2.5,0.0588,1,1,1,1,4.0,4.5,2.4
1068,256,0,Middle East & Africa,Commercial,Pharmacovigilance,Meets,Female,38,9,0,7,10,3.3,3.0,2.5,0.0422,1,1,1,1,2.9,2.7,3.4
1069,470,0,North America,Manufacturing,Regulatory Affairs,Meets,Male,34,22,0,12,43,2.8,5.0,4.5,0.0348,1,1,1,1,4.0,4.7,4.7
1070,289,0,North America,Commercial,Supply Chain,Meets,Female,44,10,1,9,19,0.0,1.8,1.6,0.0422,0,0,0,0,3.2,3.7,3.2
1071,2,0,Middle East & Africa,R&D,Communications,Meets,Female,44,8,1,11,25,0.0,3.9,2.5,0.0977,0,0,0,0,4.3,3.8,3.2
1072,576,0,Asia Pacific,Digital,IT & Digital,Meets,Female,43,7,0,12,15,3.6,2.9,2.6,0.0853,1,1,1,1,4.2,2.0,2.9
1073,492,0,Asia Pacific,Manufacturing,Finance & Accounting,Far Below,Female,36,10,0,11,30,3.4,1.6,2.7,0.0,1,1,1,1,3.2,2.4,3.7
1074,825,0,Asia Pacific,HR,Regulatory Affairs,Below,Male,34,7,0,6,15,4.1,3.1,4.5,0.0,1,0,0,0,4.5,3.5,3.9
1075,946,0,Middle East & Africa,Finance,IT & Digital,Meets,Male,32,3,0,8,30,2.5,2.2,2.5,0.0331,1,1,1,1,2.3,2.0,1.0
1076,380,0,North America,Manufacturing,Medical Affairs,Exceeds,Male,43,22,0,12,23,1.9,4.0,1.8,0.0616,1,1,1,1,2.1,4.2,2.6
1077,475,0,Middle East & Africa,Manufacturing,Marketing,Meets,Male,35,3,1,5,13,0.0,2.6,4.7,0.0348,1,1,1,1,3.1,1.5,5.0
1078,317,0,Middle East & Africa,Commercial,Legal & Compliance,Exceeds,Male,43,11,0,5,8,2.7,2.1,2.1,0.0743,1,1,1,1,2.8,3.1,1.5
1079,830,0,Asia Pacific,HR,Regulatory Affairs,Meets,Female,33,6,0,8,13,2.5,3.9,2.8,0.0383,0,0,0,0,3.1,3.1,2.6
1080,967,0,Europe,Finance,Regulatory Affairs,Exceeds,Male,37,12,0,10,23,3.5,4.8,2.0,0.0588,1,1,1,1,4.5,3.3,1.6
1081,26,0,North America,R&D,Regulatory Affairs,Below,Female,35,29,0,8,15,3.5,2.9,2.4,0.0,0,0,0,0,4.1,3.7,4.4
1082,81,1,Asia Pacific,R&D,Data Science,Meets,Male,34,8,0,8,11,4.3,3.1,3.4,0.0977,1,1,1,1,4.6,3.5,3.1
1083,439,0,Europe,Manufacturing,Sales,Meets,Male,28,10,0,7,14,3.4,2.8,2.9,0.0348,1,1,1,1,3.7,1.0,3.5
1084,443,0,Europe,Manufacturing,Pharmacovigilance,Meets,Male,30,12,0,7,27,3.4,2.2,2.2,0.0348,0,0,0,0,3.1,1.8,2.0
1085,659,0,Latin America,Digital,Marketing,Meets,Female,45,18,0,5,15,2.8,3.1,2.9,0.0853,1,1,1,1,3.6,4.4,2.2
1086,815,0,North America,HR,Communications,Exceeds,Female,33,18,0,11,13,4.6,3.3,4.2,0.0677,1,1,1,1,4.3,1.2,2.2
1087,976,0,Europe,Finance,Communications,Meets,Male,42,11,0,11,21,4.3,1.6,1.9,0.0331,1,1,1,1,3.8,3.3,2.3
1088,497,0,Asia Pacific,Manufacturing,IT & Digital,Exceeds,Female,38,32,0,8,39,1.8,1.6,3.4,0.0616,0,0,0,0,3.9,1.0,3.8
1089,564,0,Latin America,Digital,Legal & Compliance,Meets,Female,36,5,0,10,23,4.5,2.1,1.4,0.0853,1,1,1,1,4.8,1.3,3.3
1090,854,0,North America,HR,Pharmacovigilance,Meets,Non-Binary/Other,35,11,0,9,22,2.8,2.1,1.8,0.0383,1,1,1,1,3.9,2.5,1.0
1091,1026,0,Middle East & Africa,Finance,Market Access,Meets,Female,38,5,0,11,15,4.2,2.4,2.9,0.0331,1,1,1,1,4.5,3.3,3.8
1092,122,0,Asia Pacific,R&D,Communications,Meets,Male,42,6,0,6,35,3.7,4.9,2.3,0.0977,0,0,0,0,3.4,5.0,3.3
1093,615,0,Europe,Digital,Legal & Compliance,Meets,Male,31,7,0,7,9,4.1,3.5,4.3,0.0853,1,1,1,1,4.2,2.8,4.5
1094,701,1,Europe,HR,Finance & Accounting,Meets,Male,38,18,1,9,27,0.0,2.9,3.6,0.0383,1,1,1,1,4.2,3.2,1.9
1095,695,0,Asia Pacific,Digital,Sales,Exceeds,Female,40,21,0,12,22,3.7,3.2,3.6,0.1452,1,1,1,1,3.5,3.6,2.5
1096,509,0,Europe,Manufacturing,Human Resources,Meets,Female,42,2,0,6,19,3.9,3.1,4.7,0.0348,1,1,1,1,3.5,2.6,3.9
1097,231,0,Latin America,Commercial,Marketing,Meets,Female,44,25,0,12,15,2.6,2.8,1.9,0.0422,1,1,1,1,2.0,3.3,4.0
1098,168,0,North America,R&D,Market Access,Far Below,Male,37,23,1,5,18,0.0,3.0,1.8,0.0,1,1,1,1,2.8,2.8,2.0
1099,464,1,Latin America,Manufacturing,IT & Digital,Far Exceeds,Male,30,11,0,6,18,2.7,2.5,3.1,0.1069,1,1,1,1,5.0,3.8,2.0
1100,504,0,Europe,Manufacturing,Quality Assurance,Meets,Non-Binary/Other,40,6,0,9,19,3.7,2.7,2.8,0.0348,1,1,1,1,5.0,3.8,2.9
1101,829,0,Middle East & Africa,HR,Data Science,Exceeds,Non-Binary/Other,37,14,1,9,31,0.0,2.9,2.9,0.0677,1,0,0,0,4.5,3.2,3.0
1102,588,0,North America,Digital,Regulatory Affairs,Meets,Female,45,23,0,10,21,3.6,3.2,2.3,0.0853,1,1,1,1,2.8,2.8,3.5
1103,147,0,North America,R&D,Data Science,Meets,Male,39,17,0,5,19,2.4,3.0,1.9,0.0977,1,1,1,1,2.1,2.4,1.3
1104,473,0,Asia Pacific,Manufacturing,Legal & Compliance,Meets,Female,45,6,1,9,12,0.0,2.2,2.5,0.0348,1,1,1,1,3.7,3.9,1.3
1105,843,0,Asia Pacific,HR,Pharmacovigilance,Meets,Male,35,30,0,7,11,2.6,4.1,2.1,0.0383,1,1,1,1,3.0,4.4,1.9
1106,156,0,Middle East & Africa,R&D,Communications,Meets,Female,45,30,0,9,33,1.9,2.8,3.8,0.0977,1,1,1,1,1.8,3.4,3.5
1107,600,0,North America,Digital,Marketing,Meets,Male,39,7,1,8,23,0.0,2.2,2.7,0.0853,1,1,1,1,3.5,3.0,3.0
1108,461,0,Middle East & Africa,Manufacturing,Market Access,Meets,Female,41,11,0,12,16,4.8,5.0,3.8,0.0348,1,1,1,1,4.5,4.9,3.4
1109,1034,0,Asia Pacific,Finance,IT & Digital,Exceeds,Female,28,11,0,6,15,2.8,1.0,1.8,0.0588,1,1,1,1,2.5,1.6,4.0
1110,452,0,Asia Pacific,Manufacturing,Medical Affairs,Below,Female,45,10,0,11,25,3.7,3.2,2.8,0.0,1,1,1,1,4.5,5.0,3.1
1111,397,0,North America,Manufacturing,Market Access,Meets,Female,37,4,0,5,15,3.7,2.8,2.0,0.0348,1,1,1,1,3.5,4.5,1.4
1112,162,0,Latin America,R&D,Data Science,Below,Female,41,24,0,9,12,4.1,4.5,2.5,0.0,1,1,1,1,3.5,4.2,3.0
1113,57,0,Europe,R&D,Finance & Accounting,Below,Female,36,23,0,6,16,3.5,4.3,3.7,0.0,1,1,1,1,3.5,4.3,1.4
