id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_stay_intention,propensity_score,exit_date,manager_efficacy_index,workload_index_mgr,stay_intention_index_mgr
2761,355,0,Latin America,Commercial,Sales,Meets,Female,39,17,12,26,3.22,3.9,3.21,0.0422,,3.1,5.0,2.7
2762,378,0,North America,Manufacturing,Clinical Operations,Meets,Female,41,16,11,19,2.85,4.02,1.19,0.0348,,3.5,2.7,1.4
2763,458,0,North America,Manufacturing,Clinical Operations,Meets,Male,36,5,6,15,3.3,2.48,2.72,0.0348,,4.7,3.2,3.5
2764,438,0,Asia Pacific,Manufacturing,Pharmacovigilance,Below,Male,39,9,5,11,3.02,1.79,2.53,0.0,,3.8,2.1,4.1
2765,608,0,Latin America,Digital,Legal & Compliance,Meets,Male,34,10,9,21,2.3,4.63,2.36,0.0853,,3.4,4.4,1.8
2766,701,0,Middle East & Africa,Digital,Medical Affairs,Far Below,Male,31,3,6,19,3.92,5.0,1.0,0.0,,3.5,4.5,1.0
2767,584,0,Europe,Digital,Clinical Operations,Meets,Male,38,21,11,15,3.5,3.47,1.0,0.0853,,3.3,4.1,1.8
2768,377,0,Asia Pacific,Manufacturing,Human Resources,Meets,Male,44,19,5,21,2.76,2.92,2.04,0.0348,,2.1,3.7,1.0
2769,256,0,North America,Commercial,Market Access,Exceeds,Male,44,7,11,15,3.13,1.82,1.9,0.0743,,4.1,2.7,2.2
2770,364,0,Asia Pacific,Manufacturing,IT & Digital,Meets,Female,44,20,5,25,3.36,3.17,3.79,0.0348,2026-02-05,,,
2771,130,0,Asia Pacific,R&D,Data Science,Below,Male,44,9,11,22,3.91,3.01,3.41,0.0,,3.6,3.8,3.9
2772,227,0,Asia Pacific,Commercial,Marketing,Meets,Male,39,26,5,8,3.0,2.2,3.01,0.0422,,3.7,2.2,2.2
2773,623,0,Asia Pacific,Digital,Legal & Compliance,Meets,Female,35,10,6,17,3.31,2.22,1.96,0.0853,,3.6,2.4,2.0
2774,969,0,Europe,Finance,Human Resources,Meets,Female,36,10,9,16,4.51,2.29,4.03,0.0331,,3.3,2.6,2.6
2775,1016,0,Latin America,Finance,Finance & Accounting,Far Below,Male,37,27,7,34,1.0,4.12,4.52,0.0,,1.9,4.2,3.9
2776,847,0,Middle East & Africa,HR,Finance & Accounting,Below,Male,34,10,5,7,2.5,3.41,3.35,0.0,,4.0,3.3,1.9
2777,189,1,Asia Pacific,Commercial,Human Resources,Meets,Male,42,4,11,30,3.64,4.15,2.17,0.0422,,3.7,4.3,2.1
2778,567,0,Asia Pacific,Digital,Quality Assurance,Exceeds,Male,34,15,6,10,4.07,2.82,2.47,0.1452,,3.6,3.0,4.8
2779,212,0,Asia Pacific,Commercial,Finance & Accounting,Meets,Male,27,3,7,23,2.37,3.23,5.0,0.0422,,1.6,4.3,4.8
2780,320,1,Latin America,Commercial,Market Access,Exceeds,Female,44,20,12,20,2.51,2.77,2.97,0.0743,,3.3,3.7,2.4
2781,987,0,North America,Finance,Regulatory Affairs,Meets,Female,41,9,8,16,3.33,1.74,3.97,0.0331,,3.6,2.9,5.0
2782,415,0,North America,Manufacturing,Quality Assurance,Meets,Female,28,23,12,15,1.89,3.42,2.4,0.0348,,3.4,3.2,2.7
2783,75,0,Europe,R&D,Legal & Compliance,Exceeds,Male,34,15,9,23,3.15,2.32,1.76,0.1648,,3.7,2.1,1.0
2784,721,0,North America,HR,Finance & Accounting,Below,Male,37,19,8,39,3.17,3.35,1.85,0.0,,3.3,4.4,2.8
2785,576,0,Asia Pacific,Digital,Clinical Operations,Far Below,Male,38,12,9,22,3.12,1.45,1.0,0.0,,4.0,2.4,1.8
2786,298,0,Asia Pacific,Commercial,Human Resources,Meets,Male,51,20,9,22,2.48,3.75,2.09,0.0422,,3.1,5.0,2.6
2787,754,0,Asia Pacific,HR,Regulatory Affairs,Meets,Female,32,4,6,13,2.81,3.47,4.55,0.0383,,3.2,5.0,4.3
2788,187,0,Europe,Commercial,Quality Assurance,Meets,Female,32,12,12,26,1.81,2.13,2.94,0.0422,,3.7,3.1,1.8
2789,977,0,Asia Pacific,Finance,Supply Chain,Meets,Male,46,9,7,17,2.22,3.12,2.27,0.0331,,2.9,1.7,1.0
2790,146,0,North America,R&D,Sales,Exceeds,Female,37,15,7,18,2.99,3.01,1.57,0.1648,2026-03-22,,,
2791,1000,0,Latin America,Finance,Communications,Meets,Female,45,16,7,12,3.82,4.85,3.26,0.0331,,4.0,5.0,1.9
2792,798,0,Latin America,HR,Finance & Accounting,Meets,Male,36,10,11,19,3.49,2.68,3.23,0.0383,,3.1,4.2,2.9
2793,660,0,Middle East & Africa,Digital,Market Access,Meets,Male,45,5,5,24,3.88,3.14,3.2,0.0853,,5.0,2.9,2.4
2794,303,0,North America,Commercial,Regulatory Affairs,Meets,Male,36,23,8,23,3.58,1.8,2.11,0.0422,,3.0,3.5,2.9
2795,105,0,Asia Pacific,R&D,Pharmacovigilance,Meets,Female,37,8,8,9,4.48,3.26,2.28,0.0977,,5.0,2.9,1.2
2796,995,0,Latin America,Finance,Sales,Exceeds,Male,32,6,12,21,2.65,3.99,2.67,0.0588,,3.5,3.6,2.5
2797,704,0,North America,HR,Quality Assurance,Meets,Male,48,6,7,16,3.69,3.98,1.29,0.0383,,4.0,3.8,1.0
2798,911,0,Latin America,Finance,Finance & Accounting,Meets,Female,33,16,7,12,3.52,3.12,3.85,0.0331,,3.8,3.7,1.7
2799,203,0,Asia Pacific,Commercial,Medical Affairs,Exceeds,Male,30,12,11,30,3.33,3.19,1.5,0.0743,,3.7,3.6,2.3
2800,220,0,Latin America,Commercial,Legal & Compliance,Exceeds,Male,48,12,5,21,2.82,3.29,4.75,0.0743,,4.1,4.6,3.5
2801,664,0,Middle East & Africa,Digital,Pharmacovigilance,Below,Female,42,10,9,21,2.67,3.3,2.95,0.0,,2.9,3.5,3.1
2802,112,0,Middle East & Africa,R&D,Market Access,Below,Female,48,22,5,17,2.95,3.19,3.15,0.0,2026-01-22,,,
2803,370,0,Latin America,Manufacturing,Supply Chain,Meets,Male,34,9,10,29,2.14,1.23,1.31,0.0348,,2.2,2.7,1.6
2804,926,0,North America,Finance,Regulatory Affairs,Far Exceeds,Male,42,8,9,12,2.25,3.73,2.91,0.1022,,2.1,3.8,2.8
2805,293,0,North America,Commercial,Data Science,Meets,Female,46,8,12,19,3.26,3.08,3.66,0.0422,,4.7,4.0,2.4
2806,718,0,North America,HR,Legal & Compliance,Meets,Female,31,6,12,24,3.27,2.74,2.98,0.0383,,3.0,3.7,3.1
2807,962,0,Latin America,Finance,Regulatory Affairs,Meets,Non-Binary/Other,40,24,11,18,3.2,1.67,2.82,0.0331,,3.0,1.3,1.4
2808,571,0,North America,Digital,Sales,Meets,Male,35,37,12,20,2.04,3.78,2.43,0.0853,,2.4,3.5,3.0
2809,615,1,Asia Pacific,Digital,Regulatory Affairs,Far Exceeds,Female,36,16,10,16,2.03,4.87,3.07,0.2363,,3.7,4.2,3.2
2810,312,0,Middle East & Africa,Commercial,Sales,Meets,Male,33,9,5,10,2.78,4.15,2.31,0.0422,,2.8,5.0,2.4
2811,301,0,Asia Pacific,Commercial,Finance & Accounting,Exceeds,Female,41,18,10,21,4.97,2.45,3.0,0.0743,,4.7,1.3,4.8
2812,310,0,North America,Commercial,Pharmacovigilance,Meets,Male,37,14,8,26,2.47,1.35,4.23,0.0422,,1.2,3.2,4.3
2813,407,0,Asia Pacific,Manufacturing,Regulatory Affairs,Exceeds,Male,32,1,12,33,3.88,1.69,3.9,0.0616,,2.7,3.3,3.8
2814,356,0,North America,Commercial,Pharmacovigilance,Meets,Male,47,8,5,30,2.89,3.0,2.88,0.0422,,2.7,4.4,2.4
2815,1038,0,Latin America,Finance,Supply Chain,Meets,Male,38,10,7,25,2.26,3.46,1.55,0.0331,,2.4,3.6,2.8
2816,885,0,Asia Pacific,Finance,Supply Chain,Far Exceeds,Male,29,10,8,19,3.27,3.91,2.48,0.1022,,1.2,4.0,3.0
2817,153,0,Latin America,R&D,Legal & Compliance,Meets,Male,34,9,10,15,2.65,3.19,3.15,0.0977,,2.8,2.9,3.5
2818,722,1,Latin America,HR,Sales,Meets,Male,29,5,12,17,3.42,2.26,3.23,0.0383,,3.8,3.2,2.4
2819,280,0,Europe,Commercial,Quality Assurance,Below,Male,34,10,10,35,3.39,3.04,3.83,0.0,,4.5,2.5,3.0
2820,938,0,North America,Finance,Supply Chain,Meets,Female,40,6,7,17,1.64,2.4,1.5,0.0331,,2.2,3.5,1.8
2821,923,0,Middle East & Africa,Finance,Marketing,Exceeds,Male,42,17,8,10,3.73,3.4,3.74,0.0588,,2.2,3.6,3.0
2822,962,0,North America,Finance,Regulatory Affairs,Meets,Female,43,4,7,22,2.48,3.91,3.39,0.0331,2026-07-26,3.1,3.7,3.1
2823,405,0,Middle East & Africa,Manufacturing,Marketing,Meets,Female,34,36,7,20,3.46,2.58,4.0,0.0348,2026-08-26,3.9,3.0,2.3
2824,809,0,North America,HR,Legal & Compliance,Meets,Male,36,15,5,7,3.37,3.26,1.44,0.0383,2026-01-06,,,
2825,633,0,Latin America,Digital,Regulatory Affairs,Meets,Male,41,11,7,10,4.37,2.87,5.0,0.0853,,5.0,4.1,2.3
2826,958,0,Asia Pacific,Finance,Clinical Operations,Meets,Female,43,12,9,13,3.26,2.7,1.72,0.0331,,4.3,2.7,3.8
2827,312,0,Asia Pacific,Commercial,Pharmacovigilance,Meets,Male,37,21,7,10,3.5,2.43,2.06,0.0422,,3.0,3.2,1.6
2828,1012,0,Europe,Finance,Finance & Accounting,Below,Male,42,6,11,19,2.19,3.61,2.0,0.0,,3.9,3.9,1.9
2829,827,0,Middle East & Africa,HR,Sales,Exceeds,Male,35,13,12,22,4.36,4.02,3.32,0.0677,,4.9,2.2,2.9
2830,527,0,Middle East & Africa,Digital,Market Access,Meets,Male,25,13,9,15,3.67,3.47,2.96,0.0853,,3.2,3.2,3.5
2831,514,0,Middle East & Africa,Manufacturing,Market Access,Meets,Male,43,10,5,8,2.78,3.33,2.45,0.0348,,3.2,1.1,3.3
2832,42,0,Latin America,R&D,Medical Affairs,Meets,Non-Binary/Other,41,12,12,19,4.24,3.13,4.21,0.0977,,2.4,2.9,2.8
2833,187,0,Middle East & Africa,Commercial,IT & Digital,Meets,Female,37,11,9,19,3.88,2.09,3.5,0.0422,,3.9,3.1,3.0
2834,134,0,Asia Pacific,R&D,Human Resources,Meets,Female,39,2,7,17,3.05,4.36,2.21,0.0977,2026-03-16,,,
2835,363,0,Latin America,Manufacturing,Quality Assurance,Meets,Male,45,9,6,31,1.7,2.93,1.64,0.0348,,3.4,2.3,1.7
2836,738,0,North America,HR,Communications,Meets,Non-Binary/Other,38,22,5,20,3.39,2.86,3.81,0.0383,,3.6,2.6,2.0
2837,776,0,Middle East & Africa,HR,Sales,Exceeds,Female,25,17,6,27,3.07,3.75,1.76,0.0677,2026-03-30,,,
2838,420,0,Middle East & Africa,Manufacturing,Legal & Compliance,Below,Female,26,9,5,7,4.84,2.98,3.34,0.0,,4.9,2.4,2.7
2839,988,0,North America,Finance,Supply Chain,Meets,Female,46,9,11,21,3.64,2.94,1.0,0.0331,2026-03-31,,,
2840,363,0,Middle East & Africa,Manufacturing,Data Science,Far Exceeds,Male,42,6,10,16,2.32,1.99,2.66,0.1069,,2.9,3.7,3.9
2841,245,0,North America,Commercial,Communications,Far Below,Female,45,31,7,10,4.08,2.21,4.24,0.0,2026-05-08,,,
2842,591,0,Latin America,Digital,Quality Assurance,Exceeds,Female,47,16,11,38,2.49,2.83,3.19,0.1452,,2.7,4.2,4.0
2843,56,1,Asia Pacific,R&D,Quality Assurance,Meets,Non-Binary/Other,47,3,5,13,3.22,4.2,4.37,0.0977,,1.8,4.5,3.5
2844,165,0,North America,R&D,Data Science,Below,Male,30,13,8,15,3.23,1.95,2.2,0.0,,3.6,1.9,3.6
2845,782,0,Europe,HR,Pharmacovigilance,Far Below,Non-Binary/Other,37,6,6,10,2.58,1.94,2.96,0.0,,2.2,2.9,2.1
2846,881,0,North America,Finance,Legal & Compliance,Below,Male,33,12,9,14,1.7,2.17,2.53,0.0,,1.4,1.0,1.9
2847,739,0,Middle East & Africa,HR,Quality Assurance,Below,Male,39,4,7,14,3.79,3.65,2.75,0.0,,3.8,2.6,3.0
2848,319,0,Latin America,Commercial,Clinical Operations,Far Below,Female,30,7,10,14,3.45,2.74,1.78,0.0,,3.4,3.2,3.0
2849,387,0,Latin America,Manufacturing,Quality Assurance,Meets,Female,38,13,6,11,2.88,2.17,2.74,0.0348,,2.9,2.7,2.6
2850,71,0,North America,R&D,IT & Digital,Far Below,Female,28,28,10,13,2.3,3.63,2.44,0.0,2026-02-07,,,
2851,306,0,Asia Pacific,Commercial,Human Resources,Meets,Male,36,15,11,19,4.29,2.09,2.21,0.0422,,5.0,4.8,1.3
2852,808,0,Europe,HR,Communications,Exceeds,Male,47,11,9,16,2.59,3.09,2.15,0.0677,2026-08-17,1.9,3.6,1.8
2853,751,0,Latin America,HR,Medical Affairs,Exceeds,Female,34,17,5,7,2.55,1.76,2.31,0.0677,,3.1,1.6,1.1
2854,58,0,Middle East & Africa,R&D,Marketing,Meets,Male,34,33,6,8,2.7,4.35,3.66,0.0977,2026-02-27,,,
2855,788,0,Middle East & Africa,HR,Legal & Compliance,Exceeds,Female,39,20,10,15,3.47,4.09,2.9,0.0677,,4.0,2.7,3.6
2856,958,0,Asia Pacific,Finance,Finance & Accounting,Far Below,Male,39,4,11,24,3.1,3.02,2.47,0.0,,3.7,3.9,2.3
2857,833,0,Latin America,HR,Market Access,Below,Male,40,6,10,17,5.0,4.51,3.17,0.0,,5.0,2.3,2.3
2858,676,0,North America,Digital,Pharmacovigilance,Meets,Non-Binary/Other,33,13,10,14,4.27,2.41,3.11,0.0853,2026-01-26,,,
2859,381,0,Middle East & Africa,Manufacturing,Sales,Meets,Male,34,26,9,24,1.9,1.93,2.52,0.0348,,4.6,2.8,1.0
2860,818,0,Asia Pacific,HR,Supply Chain,Exceeds,Female,38,18,12,15,3.41,4.44,1.53,0.0677,2026-09-07,4.9,2.4,2.0
2861,565,0,Latin America,Digital,Finance & Accounting,Meets,Male,44,20,11,16,4.2,2.08,1.0,0.0853,2026-03-04,,,
2862,244,0,Latin America,Commercial,Communications,Meets,Male,34,6,7,21,3.47,2.91,4.45,0.0422,,3.2,3.6,4.6
2863,860,0,Latin America,HR,Clinical Operations,Meets,Female,37,13,11,37,2.29,5.0,2.55,0.0383,2026-05-08,,,
2864,966,0,Latin America,Finance,Pharmacovigilance,Below,Male,26,14,11,18,3.89,2.33,1.83,0.0,,5.0,2.3,3.1
2865,341,0,Latin America,Commercial,Legal & Compliance,Meets,Female,35,3,8,12,3.24,2.96,1.9,0.0422,,3.6,3.1,1.0
2866,718,0,Middle East & Africa,HR,Marketing,Meets,Female,39,7,7,12,2.92,3.93,3.61,0.0383,,3.5,4.1,5.0
2867,114,0,Asia Pacific,R&D,Human Resources,Below,Female,43,11,9,29,3.38,3.58,4.75,0.0,,3.7,4.2,2.7
2868,637,0,Latin America,Digital,Medical Affairs,Far Below,Female,33,10,12,18,3.38,1.82,3.7,0.0,,4.2,4.8,3.3
2869,652,0,Europe,Digital,Marketing,Meets,Female,39,9,12,24,2.42,3.87,1.86,0.0853,2026-02-19,,,
2870,41,0,Europe,R&D,Sales,Meets,Female,40,4,10,15,1.95,2.71,4.38,0.0977,,1.0,2.9,4.5
2871,514,0,Asia Pacific,Manufacturing,Data Science,Meets,Male,27,13,12,32,5.0,3.73,4.53,0.0348,,5.0,4.9,3.5
2872,910,0,North America,Finance,Supply Chain,Meets,Female,30,22,10,21,2.72,1.58,1.0,0.0331,,2.9,2.3,2.0
2873,550,1,North America,Digital,Data Science,Far Exceeds,Female,41,9,7,11,3.11,4.95,4.37,0.2363,2026-04-03,,,
2874,348,0,North America,Commercial,Finance & Accounting,Meets,Male,38,8,7,24,3.57,2.69,1.79,0.0422,,2.9,3.2,2.0
2875,931,0,Europe,Finance,Legal & Compliance,Below,Male,39,6,12,23,3.69,3.49,2.99,0.0,,2.6,5.0,2.4
2876,682,0,North America,Digital,Communications,Meets,Male,32,6,10,12,3.02,2.11,4.51,0.0853,,3.9,3.5,2.4
2877,508,0,Middle East & Africa,Manufacturing,Finance & Accounting,Meets,Male,29,12,8,9,3.34,1.37,1.81,0.0348,,3.0,1.2,2.1
2878,276,0,Latin America,Commercial,Regulatory Affairs,Far Below,Male,41,10,12,14,3.73,2.59,3.49,0.0,2026-01-17,,,
2879,922,0,Europe,Finance,Legal & Compliance,Meets,Female,39,9,10,25,2.82,3.8,3.64,0.0331,,2.5,3.4,2.8
2880,234,0,Asia Pacific,Commercial,Medical Affairs,Meets,Male,26,13,12,13,2.54,3.87,3.1,0.0422,,1.6,3.3,4.1
2881,69,0,Asia Pacific,R&D,Supply Chain,Meets,Female,37,10,12,19,2.76,2.38,1.54,0.0977,,3.1,3.7,3.5
2882,717,0,Latin America,HR,Sales,Meets,Female,49,19,5,29,5.0,4.51,2.89,0.0383,,4.6,3.6,3.3
2883,168,0,Europe,R&D,Legal & Compliance,Meets,Male,42,17,5,11,3.77,1.97,1.89,0.0977,2026-03-07,,,
2884,942,0,North America,Finance,Pharmacovigilance,Exceeds,Male,33,7,11,22,2.6,2.7,3.42,0.0588,,2.6,2.8,3.3
2885,752,0,North America,HR,Market Access,Exceeds,Male,39,21,6,20,3.49,3.41,4.05,0.0677,,2.1,2.4,3.8
2886,23,0,Middle East & Africa,R&D,Communications,Meets,Female,37,12,12,25,3.27,1.95,4.19,0.0977,2026-09-03,4.1,2.1,3.6
2887,853,0,Middle East & Africa,HR,Supply Chain,Meets,Female,48,8,7,18,3.98,1.0,3.92,0.0383,,3.7,2.4,2.7
2888,578,0,North America,Digital,IT & Digital,Exceeds,Male,31,6,11,17,4.94,3.76,1.0,0.1452,2026-01-02,,,
2889,207,0,Asia Pacific,Commercial,Legal & Compliance,Exceeds,Male,46,20,7,17,2.89,3.12,1.4,0.0743,,4.0,4.9,1.2
2890,825,0,Asia Pacific,HR,Pharmacovigilance,Exceeds,Male,31,9,6,12,2.88,3.08,1.27,0.0677,2026-02-15,,,
2891,611,0,Middle East & Africa,Digital,Legal & Compliance,Below,Female,40,8,8,12,3.32,2.03,2.43,0.0,,3.4,2.4,1.9
2892,443,0,Latin America,Manufacturing,Pharmacovigilance,Far Below,Male,42,5,5,12,2.93,3.01,3.6,0.0,,2.0,3.8,3.5
2893,160,0,North America,R&D,IT & Digital,Far Exceeds,Female,45,11,7,26,2.68,2.43,2.6,0.2644,,3.0,3.8,2.8
2894,503,0,Middle East & Africa,Manufacturing,Regulatory Affairs,Far Exceeds,Female,43,11,9,50,4.26,2.22,2.13,0.1069,,3.5,2.5,4.3
2895,990,0,Middle East & Africa,Finance,Communications,Meets,Male,29,6,10,21,2.38,4.0,1.0,0.0331,,2.5,3.5,1.8
2896,584,1,North America,Digital,Clinical Operations,Far Exceeds,Female,38,4,8,23,2.97,2.13,3.94,0.2363,2026-05-12,,,
2897,497,0,North America,Manufacturing,Human Resources,Meets,Male,41,1,6,26,4.78,2.93,3.38,0.0348,,4.3,3.8,3.2
2898,493,0,Asia Pacific,Manufacturing,Medical Affairs,Meets,Male,45,2,6,20,2.33,3.06,3.13,0.0348,,4.6,1.9,2.8
2899,604,0,Latin America,Digital,Medical Affairs,Meets,Male,31,15,9,16,2.94,2.28,2.07,0.0853,,3.5,2.4,2.3
2900,276,0,Latin America,Commercial,Finance & Accounting,Meets,Male,32,7,6,25,3.38,2.6,3.1,0.0422,,3.6,3.1,4.8
2901,812,0,North America,HR,Regulatory Affairs,Meets,Male,29,6,9,32,2.86,3.51,2.12,0.0383,,3.4,3.3,1.2
2902,983,0,Europe,Finance,Data Science,Far Exceeds,Female,38,6,7,26,3.02,4.13,2.64,0.1022,,4.0,2.8,3.1
2903,919,0,Middle East & Africa,Finance,Data Science,Meets,Female,40,26,5,16,1.48,2.93,3.53,0.0331,,2.7,4.8,2.3
2904,50,0,Middle East & Africa,R&D,Sales,Exceeds,Female,40,10,9,16,3.55,3.44,1.51,0.1648,,3.9,3.6,1.9
2905,817,0,North America,HR,Clinical Operations,Exceeds,Male,36,6,6,7,3.89,2.44,2.83,0.0677,,2.2,1.8,2.7
2906,9,0,Europe,R&D,Pharmacovigilance,Below,Non-Binary/Other,37,18,7,29,2.78,2.51,4.03,0.0,,3.1,2.4,4.2
2907,909,0,Asia Pacific,Finance,Quality Assurance,Below,Male,37,14,5,10,3.75,2.16,4.66,0.0,,3.1,2.2,2.1
2908,740,0,North America,HR,Quality Assurance,Meets,Male,37,12,12,28,3.03,3.34,1.51,0.0383,,3.8,1.9,1.9
2909,406,0,North America,Manufacturing,Data Science,Meets,Male,27,4,5,16,4.59,2.26,2.87,0.0348,,4.0,2.7,1.7
2910,312,0,Middle East & Africa,Commercial,Regulatory Affairs,Meets,Female,32,11,11,11,1.35,2.52,2.1,0.0422,2026-07-16,3.0,2.5,3.7
2911,457,0,North America,Manufacturing,Clinical Operations,Below,Male,41,13,7,19,3.1,2.71,4.12,0.0,,2.5,3.1,2.0
2912,211,0,North America,Commercial,IT & Digital,Meets,Female,35,14,12,24,4.55,1.66,1.58,0.0422,,5.0,3.3,1.0
2913,588,0,North America,Digital,Marketing,Below,Male,35,12,12,19,3.8,2.23,3.39,0.0,,4.4,1.9,3.4
2914,31,0,Middle East & Africa,R&D,Finance & Accounting,Meets,Female,46,8,8,10,2.44,3.22,1.0,0.0977,2026-02-12,,,
2915,63,0,Asia Pacific,R&D,Market Access,Below,Female,44,14,9,26,2.55,2.42,3.27,0.0,,3.2,2.0,2.7
2916,701,0,Asia Pacific,Digital,Clinical Operations,Far Exceeds,Female,34,19,9,26,2.51,4.81,3.61,0.2363,2026-09-25,3.7,2.9,3.4
2917,829,0,North America,HR,Legal & Compliance,Meets,Female,47,7,7,18,4.16,3.89,2.1,0.0383,,4.1,4.4,2.6
2918,698,0,Middle East & Africa,Digital,Human Resources,Exceeds,Female,37,6,5,9,4.86,3.98,1.0,0.1452,,4.9,2.9,1.9
2919,967,0,Asia Pacific,Finance,Sales,Far Exceeds,Male,43,10,8,20,2.82,1.84,3.74,0.1022,2026-03-16,,,
2920,688,0,Asia Pacific,Digital,Pharmacovigilance,Exceeds,Female,38,9,12,14,4.23,2.34,1.0,0.1452,,3.7,3.6,1.9
2921,177,0,Asia Pacific,Commercial,Human Resources,Meets,Male,34,18,12,29,3.82,2.59,1.0,0.0422,,5.0,2.8,2.4
2922,1023,0,Middle East & Africa,Finance,Pharmacovigilance,Meets,Non-Binary/Other,43,6,10,14,3.39,2.89,3.15,0.0331,,3.8,3.6,3.0
2923,634,0,Middle East & Africa,Digital,Finance & Accounting,Below,Female,33,11,12,21,2.74,4.62,3.55,0.0,,2.9,4.3,3.4
2924,165,0,North America,R&D,IT & Digital,Below,Male,37,18,8,12,3.07,1.42,2.84,0.0,,4.1,2.7,2.2
2925,376,0,Latin America,Manufacturing,Communications,Exceeds,Female,38,13,11,15,4.01,2.87,1.0,0.0616,2026-10-10,5.0,3.1,2.2
2926,333,0,Asia Pacific,Commercial,Medical Affairs,Far Below,Male,36,33,12,16,2.73,2.43,1.0,0.0,,1.8,3.1,1.8
2927,259,0,Latin America,Commercial,Supply Chain,Far Exceeds,Male,30,19,8,22,4.01,3.01,2.59,0.1275,,4.1,2.8,1.7
2928,734,0,Middle East & Africa,HR,Legal & Compliance,Meets,Female,41,6,8,11,2.77,3.04,4.2,0.0383,,2.7,1.9,2.7
2929,515,0,Middle East & Africa,Manufacturing,Human Resources,Meets,Male,44,9,10,21,2.9,2.46,4.07,0.0348,,4.9,3.0,3.2
2930,176,0,Middle East & Africa,Commercial,Supply Chain,Below,Female,39,17,10,15,3.35,2.92,2.78,0.0,,4.6,3.5,3.0
2931,558,0,Latin America,Digital,Medical Affairs,Meets,Male,33,7,5,10,2.11,2.98,2.3,0.0853,,1.8,4.4,2.5
2932,194,0,Middle East & Africa,Commercial,Sales,Meets,Female,51,16,12,21,3.03,1.97,1.0,0.0422,,3.4,2.3,1.0
2933,311,0,North America,Commercial,Human Resources,Meets,Female,37,4,7,28,4.06,5.0,2.28,0.0422,,3.3,3.6,1.0
2934,263,0,Middle East & Africa,Commercial,Pharmacovigilance,Meets,Female,37,6,8,27,2.58,2.85,1.84,0.0422,,1.1,1.7,1.5
2935,830,0,Europe,HR,Supply Chain,Below,Male,25,5,5,12,4.0,4.66,3.92,0.0,,2.8,2.8,2.7
2936,304,0,Latin America,Commercial,Supply Chain,Meets,Male,31,11,9,16,2.6,3.68,2.72,0.0422,,3.0,2.0,3.8
2937,211,0,Europe,Commercial,Market Access,Meets,Female,45,13,10,16,4.63,2.98,2.17,0.0422,,3.6,1.9,2.1
2938,860,0,Middle East & Africa,HR,Supply Chain,Far Below,Female,58,13,11,18,5.0,2.59,2.43,0.0,,4.7,2.5,3.1
2939,914,0,North America,Finance,Communications,Far Below,Male,46,10,12,14,2.01,3.23,2.59,0.0,,2.4,3.9,2.9
2940,360,0,Asia Pacific,Manufacturing,Pharmacovigilance,Meets,Female,32,16,11,22,2.44,1.13,3.13,0.0348,,3.0,2.7,4.2
2941,930,0,Middle East & Africa,Finance,Sales,Meets,Non-Binary/Other,41,8,8,27,3.99,1.53,4.21,0.0331,2026-12-14,4.3,3.9,3.5
2942,31,1,North America,R&D,Marketing,Meets,Female,36,15,6,11,3.35,2.21,1.7,0.0977,,3.7,3.3,3.0
2943,776,0,Latin America,HR,Data Science,Meets,Female,36,21,11,28,2.61,1.64,1.0,0.0383,,3.9,1.0,1.5
2944,734,0,Europe,HR,Clinical Operations,Meets,Female,30,12,6,8,2.65,2.95,1.57,0.0383,,3.8,3.3,3.3
2945,224,0,Europe,Commercial,Human Resources,Meets,Male,41,25,5,18,2.99,3.04,2.44,0.0422,2026-07-12,2.9,4.7,2.4
2946,228,0,Europe,Commercial,IT & Digital,Meets,Female,30,9,9,13,3.0,4.7,2.21,0.0422,,4.9,2.9,1.9
2947,39,0,Latin America,R&D,Regulatory Affairs,Meets,Female,25,14,9,20,2.92,3.31,1.54,0.0977,,2.8,3.7,2.4
2948,324,0,North America,Commercial,Quality Assurance,Meets,Male,36,18,9,20,2.67,3.13,5.0,0.0422,,2.4,2.9,4.2
2949,681,0,Latin America,Digital,Finance & Accounting,Below,Male,25,13,7,10,1.67,3.1,3.81,0.0,,3.2,3.1,3.3
2950,325,0,Europe,Commercial,Clinical Operations,Meets,Male,33,15,5,27,3.28,3.22,1.91,0.0422,,2.7,4.2,1.7
2951,194,0,Middle East & Africa,Commercial,Market Access,Meets,Female,42,15,8,18,3.81,2.63,2.68,0.0422,2026-04-28,,,
2952,625,0,Asia Pacific,Digital,Supply Chain,Meets,Female,45,9,8,10,3.38,2.81,3.52,0.0853,,3.4,3.1,2.3
2953,14,0,Latin America,R&D,Sales,Exceeds,Female,42,9,8,10,4.02,2.19,3.27,0.1648,2026-08-18,4.3,2.6,4.2
2954,660,0,Latin America,Digital,Finance & Accounting,Meets,Female,37,18,10,14,3.52,1.33,2.92,0.0853,,3.5,3.7,3.8
2955,784,0,North America,HR,Marketing,Meets,Male,35,17,5,8,3.09,2.58,1.82,0.0383,,3.6,2.7,2.5
2956,551,0,North America,Digital,Quality Assurance,Exceeds,Female,32,8,12,18,3.34,3.24,3.39,0.1452,,2.0,3.3,3.1
2957,492,1,Latin America,Manufacturing,Medical Affairs,Meets,Female,47,12,5,7,3.03,4.0,3.31,0.0348,,3.3,3.2,2.1
